ad_archive_id;library_url;page;start;end;active;status;collation_count;format;platforms;headline;cta;link_description;target_path;eu_reach;first_150_chars
1658686611892786;https://www.facebook.com/ads/library/?id=1658686611892786;Peter Schulz;2026-07-03;2026-08-23;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/wohnmobil;;Ich bin seit sieben Jahren Feuerwehrmann. Vor acht Monaten bin ich um fünf Uhr morgens von einem Stellplatz an der Nordsee zurückgekommen und habe den
989730123893894;https://www.facebook.com/ads/library/?id=989730123893894;Peter Schulz;2026-07-06;2026-08-31;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Details ansehen;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/sicherheitv2;;Ein Ehepaar ist letzten Monat in ihrem Wohnmobil gestorben. Warum spricht keiner darüber? Helmut war 75. Margot ist 76. 51 Jahre verheiratet. Kennen s
1033684112508484;https://www.facebook.com/ads/library/?id=1033684112508484;Peter Schulz;2026-07-06;2026-07-12;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/sicherheitv2;;Unser Gutachter hat alles geprüft. Er hat übersehen, was die Familie getötet hat, die zwei Monate vor unserem Einzug in diesem Haus gelebt hat. Ich te
913717315082082;https://www.facebook.com/ads/library/?id=913717315082082;Claudia Schneider;2026-07-06;2026-09-01;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+MSG;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/wohnmobil;;Eine Mutter ist letzten August in ihrem Wohnmobil gestorben. Warum spricht keiner darüber? Michael ist 42. Andrea war 39. Ihr Sohn Jonas ist 8. 12 Jah
1739713270356573;https://www.facebook.com/ads/library/?id=1739713270356573;Claudia Schneider;2026-07-06;2026-08-22;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+MSG;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/wohnmobil;;Eine Mutter ist letzten August in ihrem Wohnmobil gestorben. Warum spricht keiner darüber? Michael ist 42. Andrea war 39. Ihr Sohn Jonas ist 8. 12 Jah
1035617315735644;https://www.facebook.com/ads/library/?id=1035617315735644;Claudia Schneider;2026-07-06;2026-07-12;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+MSG;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/sicherheit;;Unser Heizungsfachbetrieb hat eine Sache in unserem Haus übersehen, die meinen Mann das Leben gekostet und mir bleibende Hirnschäden zugefügt hat. Ich
1955747938459544;https://www.facebook.com/ads/library/?id=1955747938459544;Peter Schulz;2026-07-08;2026-07-20;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor acht Monaten bin ich um fünf Uhr morgens von einem Stellplatz an der Nordsee zurückgekommen und habe den Sta
1048162634406270;https://www.facebook.com/ads/library/?id=1048162634406270;Peter Schulz;2026-07-08;2026-07-20;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/wohnmobil;;Ein Ehepaar ist letzten Monat in ihrem Wohnmobil gestorben. Warum spricht keiner darüber? Helmut war 75. Margot ist 76. 51 Jahre verheiratet. Kennen s
1008768878594720;https://www.facebook.com/ads/library/?id=1008768878594720;Kohlenmonoxid Schutz;2026-07-08;2026-09-01;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/sicherheit;;Das grüne Licht bedeutet nur, dass dein Melder eingeschaltet ist. Es bedeutet nicht, dass er alle Gefahren erkennt. Rauchmelder erkennen nur Rauch. Di
1487221753170618;https://www.facebook.com/ads/library/?id=1487221753170618;Peter Schulz;2026-07-08;2026-07-20;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/sicherheit;;Ich bin seit 27 Jahren Feuerwehrmann. Vor neun Monaten bin ich um vier Uhr morgens nach Hause gekommen und habe jeden Melder von meinen eigenen Wänden
1661680648189985;https://www.facebook.com/ads/library/?id=1661680648189985;Andreas Schneider;2026-07-12;2026-09-02;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ein Vater von zwei Kindern ist letzten Monat in seinem Wohnmobil gestorben. Warum spricht keiner darüber? Andreas war 38. Sabine ist 36. Emma ist 10. 
1041546861717974;https://www.facebook.com/ads/library/?id=1041546861717974;Peter Schulz;2026-07-12;2026-07-30;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/wohnmobil;;Ich bin seit sieben Jahren Feuerwehrmann. Vor acht Monaten bin ich um fünf Uhr morgens von einem Stellplatz an der Nordsee zurückgekommen und habe den
27437389212585349;https://www.facebook.com/ads/library/?id=27437389212585349;Kohlenmonoxid Schutz;2026-07-12;2026-09-02;False;AD_ACCOUNT_DISABLED;4;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/products/schutzix-4-in-1-co-detektor-fur-wohnmobile;;Das grüne Licht bedeutet nur, dass dein Melder eingeschaltet ist. Es bedeutet nicht, dass er alle Gefahren erkennt. Rauchmelder erkennen nur Rauch. Di
1933722823981126;https://www.facebook.com/ads/library/?id=1933722823981126;Kohlenmonoxid Schutz;2026-07-12;2026-09-02;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/products/schutzix-4-in-1-co-detektor-fur-wohnmobile;;Das grüne Licht bedeutet nur, dass dein Melder eingeschaltet ist. Es bedeutet nicht, dass er alle Gefahren erkennt. Rauchmelder erkennen nur Rauch. Di
2516781662100558;https://www.facebook.com/ads/library/?id=2516781662100558;Kohlenmonoxid Schutz;2026-07-12;2026-08-22;False;AD_ACCOUNT_DISABLED;2;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/products/schutzix-4-in-1-co-detektor;;Das grüne Licht bedeutet nur, dass dein Melder eingeschaltet ist. Es bedeutet nicht, dass er alle Gefahren erkennt. Rauchmelder erkennen nur Rauch. Di
1598409775189881;https://www.facebook.com/ads/library/?id=1598409775189881;Peter Schulz;2026-07-12;2026-08-23;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Entwickelt von der Feuerwehr;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor acht Monaten bin ich um fünf Uhr morgens von einem Stellplatz an der Nordsee zurückgekommen und habe den Sta
2190569108433819;https://www.facebook.com/ads/library/?id=2190569108433819;Kohlenmonoxid Schutz;2026-07-12;2026-07-27;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/products/schutzix-4-in-1-co-detektor;;Das grüne Licht bedeutet nur, dass dein Rauchmelder eingeschaltet ist. Es bedeutet nicht, dass er dich vor Kohlenmonoxid schützt. Ein Rauchmelder erke
3614351028732740;https://www.facebook.com/ads/library/?id=3614351028732740;Andreas Schneider;2026-07-12;2026-09-02;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ein Vater von zwei Kindern ist letzten Monat in seinem Wohnmobil gestorben. Warum spricht keiner darüber? Andreas war 38. Sabine ist 36. Emma ist 10. 
1590934539100864;https://www.facebook.com/ads/library/?id=1590934539100864;Peter Schulz;2026-07-13;2026-09-02;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/brandinspektor-warnt-co-melder-haushalt;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um fünf Uhr morgens von einem Einsatz in einer Wohnstraße zurückgekommen und habe den St
908046929018335;https://www.facebook.com/ads/library/?id=908046929018335;Peter Schulz;2026-07-14;2026-09-02;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
2113379862623843;https://www.facebook.com/ads/library/?id=2113379862623843;Peter Schulz;2026-07-14;2026-09-01;False;AD_ACCOUNT_DISABLED;2;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
1541223607379146;https://www.facebook.com/ads/library/?id=1541223607379146;Peter Schulz;2026-07-14;2026-09-01;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
1744620650286131;https://www.facebook.com/ads/library/?id=1744620650286131;Andreas Schneider;2026-07-15;2026-07-19;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ein Vater von zwei Kindern ist letzten Monat in seinem Wohnmobil gestorben. Warum spricht keiner darüber? Andreas war 38. Sabine ist 36. Emma ist 10. 
4173539386271366;https://www.facebook.com/ads/library/?id=4173539386271366;Peter Schulz;2026-07-15;2026-07-22;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Schutzix verwendet dieselbe elektrochemische Sensortechnologie, der Heizungs-, K;/pages/wohnmobil;;Ich bin seit sieben Jahren Feuerwehrmann. Vor acht Monaten bin ich um fünf Uhr morgens von einem Stellplatz an der Nordsee zurückgekommen und habe den
28344724315112222;https://www.facebook.com/ads/library/?id=28344724315112222;Andreas Schneider;2026-07-16;2026-07-19;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ein Vater von zwei Kindern ist letzten Monat in seinem Wohnmobil gestorben. Warum spricht keiner darüber? Andreas war 38. Sabine ist 36. Emma ist 10. 
27669184006025680;https://www.facebook.com/ads/library/?id=27669184006025680;Andreas Schneider;2026-07-16;2026-08-29;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Eine Mutter von zwei Kindern ist vor zwei Wochen in ihrem Wohnmobil gestorben. Warum spricht keiner darüber? Julia war 39. Michael ist 41. Lina ist 8.
1641938760200355;https://www.facebook.com/ads/library/?id=1641938760200355;Andreas Schneider;2026-07-16;2026-08-31;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Eine Mutter von zwei Kindern ist vor zwei Wochen in ihrem Wohnmobil gestorben. Warum spricht keiner darüber? Julia war 39. Michael ist 41. Lina ist 8.
2139615113252749;https://www.facebook.com/ads/library/?id=2139615113252749;Peter Schulz;2026-07-17;2026-08-22;False;AD_ACCOUNT_DISABLED;3;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/brandinspektor-warnt-co-melder-haushalt;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um fünf Uhr morgens von einem Einsatz in einer Wohnstraße zurückgekommen und habe den St
1037322045463571;https://www.facebook.com/ads/library/?id=1037322045463571;Kohlenmonoxid Schutz;2026-07-17;2026-09-02;False;AD_ACCOUNT_DISABLED;3;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Das grüne Licht bedeutet nur, dass dein Melder eingeschaltet ist. Es bedeutet nicht, dass er alle Gefahren erkennt. Rauchmelder erkennen nur Rauch. Di
2456043628231717;https://www.facebook.com/ads/library/?id=2456043628231717;Kohlenmonoxid Schutz;2026-07-17;2026-09-02;False;AD_ACCOUNT_DISABLED;4;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/products/schutzix-4-in-1-co-detektor-fur-wohnmobile;;Das grüne Licht bedeutet nur, dass dein Melder eingeschaltet ist. Es bedeutet nicht, dass er alle Gefahren erkennt. Rauchmelder erkennen nur Rauch. Di
1329055479392247;https://www.facebook.com/ads/library/?id=1329055479392247;Andreas Schneider;2026-07-17;2026-07-21;False;AD_ACCOUNT_DISABLED;2;Bild;FB+IG+AN+MSG;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/brandinspektor-warnt-co-melder-haushalt;;Eine ganze Familie ist letzten Monat in ihrem eigenen Haus fast gestorben. Warum spricht keiner darüber? Thomas ist 43. Katrin ist 41. Jonas ist 8. Le
918757917152297;https://www.facebook.com/ads/library/?id=918757917152297;Peter Schulz;2026-07-17;2026-07-21;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
28339672485619218;https://www.facebook.com/ads/library/?id=28339672485619218;Andreas Schneider;2026-07-19;2026-07-21;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/brandinspektor-warnt-co-melder-haushalt;;Ich bin seit 21 Jahren Notfallsanitäter. Letzten Herbst bin ich zu einem Einsatz gerufen worden. Danach habe ich hinterfragt, wie sicher meine Familie
1063278109710091;https://www.facebook.com/ads/library/?id=1063278109710091;Peter Schulz;2026-07-20;2026-08-30;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
2438705966556725;https://www.facebook.com/ads/library/?id=2438705966556725;Peter Schulz;2026-07-20;2026-07-23;False;AD_ACCOUNT_DISABLED;;Video;FB+IG+AN+MSG+TH;Beschütz deine Familie;Details ansehen;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
3271053423087452;https://www.facebook.com/ads/library/?id=3271053423087452;Peter Schulz;2026-07-20;2026-08-14;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
1031476159633043;https://www.facebook.com/ads/library/?id=1031476159633043;Peter Schulz;2026-07-20;2026-08-15;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
1068364822191689;https://www.facebook.com/ads/library/?id=1068364822191689;Kohlenmonoxid Schutz;2026-07-20;2026-08-14;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/products/schutzix-4-in-1-co-detektor-fur-wohnmobile;;Das grüne Licht bedeutet nur, dass dein Melder eingeschaltet ist. Es bedeutet nicht, dass er alle Gefahren erkennt. Rauchmelder erkennen nur Rauch. Di
1582264266611472;https://www.facebook.com/ads/library/?id=1582264266611472;Peter Schulz;2026-07-20;2026-08-15;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;;/pages/sicherheit;;Ich bin seit sieben Jahren Feuerwehrmann. Vor neun Monaten bin ich um vier Uhr morgens nach Hause gekommen und habe jeden Melder von meinen eigenen Wä
2278955812914336;https://www.facebook.com/ads/library/?id=2278955812914336;Andreas Schneider;2026-07-20;2026-08-15;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ein Vater von zwei Kindern ist letzten Monat in seinem Wohnmobil gestorben. Warum spricht keiner darüber? Andreas war 38. Sabine ist 36. Emma ist 10. 
1582708423564507;https://www.facebook.com/ads/library/?id=1582708423564507;Andreas Schneider;2026-07-20;2026-08-22;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ein Vater von zwei Kindern ist letzten Monat in seinem Wohnmobil gestorben. Warum spricht keiner darüber? Andreas war 38. Sabine ist 36. Emma ist 10. 
1999200544816348;https://www.facebook.com/ads/library/?id=1999200544816348;Peter Schulz;2026-07-20;2026-07-22;False;AD_ACCOUNT_DISABLED;;Video;FB+IG+AN+MSG+TH;Beschütz deine Familie;Details ansehen;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
872780925608342;https://www.facebook.com/ads/library/?id=872780925608342;Peter Schulz;2026-07-21;2026-08-13;False;AD_ACCOUNT_DISABLED;4;Video;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
1547956880405556;https://www.facebook.com/ads/library/?id=1547956880405556;Andreas Schneider;2026-07-21;2026-07-24;False;AD_ACCOUNT_DISABLED;;Video;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ein Vater von zwei Kindern ist letzten Monat in seinem Wohnmobil gestorben. Warum spricht keiner darüber? Andreas war 38. Sabine ist 36. Emma ist 10. 
1027322646324381;https://www.facebook.com/ads/library/?id=1027322646324381;Peter Schulz;2026-07-21;2026-08-15;False;AD_ACCOUNT_DISABLED;3;Video;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
1080048664693823;https://www.facebook.com/ads/library/?id=1080048664693823;Andreas Schneider;2026-07-21;2026-07-24;False;AD_ACCOUNT_DISABLED;1;Video;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ein Vater von zwei Kindern ist letzten Monat in seinem Wohnmobil gestorben. Warum spricht keiner darüber? Andreas war 38. Sabine ist 36. Emma ist 10. 
1055984736848463;https://www.facebook.com/ads/library/?id=1055984736848463;Peter Schulz;2026-07-21;2026-09-01;False;AD_ACCOUNT_DISABLED;;Video;FB+IG+AN+MSG;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
1318770666952484;https://www.facebook.com/ads/library/?id=1318770666952484;Peter Schulz;2026-07-21;2026-08-14;False;AD_ACCOUNT_DISABLED;;Video;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
27697016116615123;https://www.facebook.com/ads/library/?id=27697016116615123;Andreas Schneider;2026-07-22;2026-09-01;False;AD_ACCOUNT_DISABLED;3;Video;FB+IG+AN+MSG;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ein Vater von zwei Kindern ist letzten Monat in seinem Wohnmobil gestorben. Warum spricht keiner darüber? Andreas war 38. Sabine ist 36. Emma ist 10. 
1439033001306038;https://www.facebook.com/ads/library/?id=1439033001306038;Peter Schulz;2026-07-22;2026-08-31;False;AD_ACCOUNT_DISABLED;5;Video;FB+IG+AN+MSG;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
1388542876482583;https://www.facebook.com/ads/library/?id=1388542876482583;Andreas Schneider;2026-07-22;2026-09-01;False;AD_ACCOUNT_DISABLED;2;Bild;FB+IG+MSG;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/brandinspektor-warnt-co-melder-haushalt;;Ich bin seit 21 Jahren Notfallsanitäter. Letzten Herbst bin ich zu einem Einsatz gerufen worden. Danach habe ich hinterfragt, wie sicher meine Familie
4580097665554840;https://www.facebook.com/ads/library/?id=4580097665554840;Peter Schulz;2026-07-22;2026-08-14;False;AD_ACCOUNT_DISABLED;;Video;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
1572660224216833;https://www.facebook.com/ads/library/?id=1572660224216833;Claudia Schneider;2026-07-23;2026-09-01;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/brandinspektor-warnt-co-melder-haushalt;;Sie hat überlebt und uns das Leben gerettet. Aber für zwei Stunden in einer heißen Julinacht in unserem eigenen Wohnzimmer stand ich planlos daneben u
906068379239363;https://www.facebook.com/ads/library/?id=906068379239363;Claudia Schneider;2026-07-23;2026-08-31;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/brandinspektor-warnt-co-melder-haushalt;;Sie hat überlebt und uns das Leben gerettet. Aber für zwei Stunden in einer heißen Julinacht in unserem eigenen Wohnzimmer stand ich planlos daneben u
1683116906276340;https://www.facebook.com/ads/library/?id=1683116906276340;Andreas Schneider;2026-07-23;2026-09-01;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Eine Mutter von zwei Kindern ist letzte Woche in ihrem Wohnmobil gestorben. Warum spricht keiner darüber? Katja war 37. Sebastian ist 39. Nina ist 9. 
914039714376856;https://www.facebook.com/ads/library/?id=914039714376856;Peter Schulz;2026-07-23;2026-08-31;False;AD_ACCOUNT_DISABLED;;Video;FB+IG+AN+MSG;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/wohnmobil;;Ich bin seit 27 Jahren Feuerwehrmann. Vor zwei Wochen bin ich um sechs Uhr morgens von einem Stellplatz an der Müritz zurückgekommen und habe den Stan
1740284306993816;https://www.facebook.com/ads/library/?id=1740284306993816;Andreas Schneider;2026-07-24;2026-07-26;False;AD_ACCOUNT_DISABLED;;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/brandinspektor-warnt-co-melder-haushalt;;Ich bin seit 21 Jahren Notfallsanitäter. Letzten Herbst bin ich zu einem Einsatz gerufen worden. Danach habe ich hinterfragt, wie sicher meine Familie
27684808751176586;https://www.facebook.com/ads/library/?id=27684808751176586;Claudia Schneider;2026-07-27;2026-08-28;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/brandinspektor-warnt-co-melder-haushalt;;Ich war in der 32. Schwangerschaftswoche, als mein Sohn an einem Dienstag aufgehört hat zu treten. Am Freitag wusste ich, dass er nicht mehr lebt. Am 
1764900914687180;https://www.facebook.com/ads/library/?id=1764900914687180;Claudia Schneider;2026-07-27;2026-08-27;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/brandinspektor-warnt-co-melder-haushalt;;Ich war in der 32. Schwangerschaftswoche, als mein Sohn an einem Dienstag aufgehört hat zu treten. Am Freitag wusste ich, dass er nicht mehr lebt. Am 
1574826860887490;https://www.facebook.com/ads/library/?id=1574826860887490;Claudia Schneider;2026-07-27;2026-08-28;False;AD_ACCOUNT_DISABLED;1;Bild;FB+IG+AN+MSG+TH;Beschütz deine Familie;Mehr dazu;Von der Feuerwehr entwickelt;/pages/brandinspektor-warnt-co-melder-haushalt;;Ich war in der 32. Schwangerschaftswoche, als mein Sohn an einem Dienstag aufgehört hat zu treten. Am Freitag wusste ich, dass er nicht mehr lebt. Am 
